id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21382558,The Snookery ~ Refuge a Mountain w/ Hot Tub,37996476,Aaron,,28805,35.62245,-82.48334,Entire home/apt,395,3,257,2024-06-16,3.24,2,266,37,
21383423,Woodsy Spot in the City,154879242,Teresa,,28804,35.61549,-82.55938,Entire home/apt,106,2,112,2024-05-27,1.42,1,361,7,
21432436,Minimum 21 day rental in lovely Grove Park,119510171,Debbie,,28804,35.61283,-82.55096,Private room,38,21,16,2024-01-22,0.30,2,48,5,
21437451,Town & Tree: Modern Hideaway walk to Downtown,28130518,Mary,,28801,35.59735,-82.56525,Entire home/apt,120,2,526,2024-06-17,6.48,1,145,56,
21449558,Wild Canary Mountainside Retreat/Hidden Nest,155656246,Lynn,,28806,35.58185,-82.64618,Entire home/apt,124,2,158,2024-05-26,1.95,1,347,7,
21456384,"Haven Under the Oaks in Arden, NC",144134133,Brenda Leigh,,28704,35.47752,-82.50639,Entire home/apt,145,2,148,2024-06-03,1.84,1,227,12,
21544113,Quiet Space Minutes from Blue Ridge Parkway!,156623223,Lindsay,,28805,35.59585,-82.46502,Entire home/apt,95,2,61,2023-09-04,0.76,1,88,1,
21566026,The Nature Nook near Asheville NC,65408548,Karl,,28704,35.47041,-82.50005,Entire home/apt,95,1,13,2021-04-01,0.16,5,27,0,
21580160,Rustic Asheville Cabin: 20 Acres w/ Swimming Pond!,121681645,Evolve,,28803,35.54185,-82.51275,Entire home/apt,260,2,44,2024-05-20,0.60,38,341,6,
21591133,"Cozy & convenient in Asheville, Grove park area",1210602,Justin,,28804,35.62584,-82.54629,Entire home/apt,138,5,15,2023-09-10,0.20,1,268,2,
21631995,2 Bedroom Retreat w/ Fireplace in a Prime Location,484238874,Kaitlin,,28801,35.60821,-82.56049,Entire home/apt,117,2,437,2024-05-23,5.43,2,293,50,
21693285,Pet Friendly GuestSuite in Asheville w/ Fire pit,141355755,Brandon,,28804,35.63801,-82.57386,Entire home/apt,84,1,568,2024-06-16,7.16,1,154,37,
21709922,Relaxing River Oasis with Pool and Hot Tub,158054785,Ladonna,,28704,35.44679,-82.55879,Entire home/apt,385,3,36,2020-09-08,0.46,1,66,0,
21713835,Charming Getaway in Historic Downtown Asheville,18450336,Michele,,28801,35.6069,-82.56395,Entire home/apt,106,2,194,2024-06-19,2.73,2,256,57,
21748228,Gilbert's Getaway,28475957,Wilant & Alice,,28804,35.61741,-82.56021,Entire home/apt,,2,307,2024-06-09,4.38,1,0,26,
21784784,West Asheville Get-Away,12610486,Jennifer,,28806,35.57738,-82.59172,Entire home/apt,165,2,84,2024-05-26,1.05,1,171,18,
21798869,Montford Urban Treehouse,124851805,Danya,,28801,35.60792,-82.56999,Entire home/apt,195,30,6,2023-01-31,0.09,1,295,0,
21836696,Asheville 2 Bedroom Condo - Blocks From Downtown,21500666,Rory,,28801,35.60262,-82.556,Entire home/apt,146,2,121,2024-06-19,4.26,1,343,37,
21894298,Pet Friendly - Upper Berne Chalet in Asheville!,8255241,Judy,,28805,35.59492,-82.53757,Entire home/apt,232,1,72,2023-10-29,0.96,3,203,2,
21911184,The Cottage at Winghaven—A Stunning Woodland Paradise,24938934,Jofre & Saskia,,28732,35.44569,-82.46956,Entire home/apt,186,2,223,2024-05-27,2.89,2,334,31,
21947972,Houz Zen: A Pet Friendly Private Suite,141218676,Corey,,28704,35.452827,-82.506241,Entire home/apt,86,2,704,2024-06-12,8.88,1,255,83,
22030235,Asheville Suite. Fast WiFi.  Minutes to downtown,10554436,Han,,28805,35.59051,-82.53508,Entire home/apt,149,30,136,2024-04-06,1.81,4,324,17,
22035029,Cozy studio in hot West Asheville.,3449944,Christina,,28806,35.58027,-82.59102,Entire home/apt,60,1,492,2024-06-18,6.35,1,48,77,
22049704,Our Little Getaway,9180037,Marcelle,,28803,35.55376,-82.51001,Entire home/apt,94,2,63,2023-12-31,1.14,1,78,7,
22050248,Top Floor Condo in the Heart of Downtown,8480253,Brian,,28801,35.594006,-82.553131,Entire home/apt,233,1,27,2024-05-19,0.49,7,126,9,
22063379,Quiet Bright Bedroom Close to Downtown,227432,Elizabeth,,28804,35.61913,-82.55832,Private room,76,1,430,2024-06-18,5.41,1,11,65,
22095619,Comfortable downtown Studio. Walk everywhere.,46001530,Jonathan,,28801,35.59209,-82.55879,Entire home/apt,97,1,404,2024-05-28,5.11,9,341,61,
22107175,"QUIET, COMFY & CLEAN ~ Near Downtown & UNCA!",161496536,Bill,,28801,35.60705,-82.5621,Entire home/apt,115,1,128,2024-06-18,1.69,2,345,20,
22151438,"Asheville Super-Host, Centrally Located!",161767339,Allison,,28806,35.55254,-82.62588,Entire home/apt,299,2,267,2024-06-17,3.38,1,205,26,
22224397,Avl Getaway: Beautiful & Spacious 2 Bedroom Suite,24764498,Alexis,,28801,35.60593,-82.57688,Entire home/apt,209,1,173,2024-03-31,2.18,1,92,7,
22306380,Merry Heart Homestay,61329735,Meredith,,28801,35.60349,-82.56925,Entire home/apt,125,2,158,2024-05-26,2.02,1,178,13,
22308959,"Fun Rec room, Hot Tub & Mountain View’s",15788000,Lisa,,28715,35.50985,-82.65926,Entire home/apt,195,1,320,2024-06-06,4.15,5,186,20,
22317485,Country Setting - Minutes to Downtown Asheville,163159488,Tia,,28715,35.5579,-82.65318,Entire home/apt,207,3,224,2023-11-05,2.84,1,171,5,
22326909,1 Bedroom Apt. Historic Montford (2/4),34871822,Emma,,28801,35.60074,-82.55789,Entire home/apt,51,30,19,2024-06-01,0.30,2,130,5,
22351697,Cozy Basement Suite: 5 minutes to town or mountain,163438093,Mike,,28804,35.64271,-82.51916,Entire home/apt,50,2,84,2020-08-16,1.13,1,113,0,
22360186,Whole House Sublet 30+ Night Stay 10 Mins to AVL,163503810,Peter,,28715,35.55114,-82.63713,Entire home/apt,72,30,45,2024-06-01,0.58,1,112,3,
22408602,The Sanctuary - Walk to New Belgium & Downtown,76641431,Stephanie,,28806,35.58726,-82.57304,Entire home/apt,85,1,301,2024-05-27,3.97,2,136,23,
22437203,Gardenia - Hotel vibe - Minutes Downtown+ Biltmore,3028199,Florencia,,28803,35.56117,-82.50666,Private room,55,1,780,2024-06-16,10.03,5,172,113,
22437447,Lavander Hotel Vibe room:  5' Downtown +  Biltmore,3028199,Florencia,,28803,35.56105,-82.50583,Private room,43,30,152,2024-06-11,1.96,5,281,4,
22461969,Asheville Cottage in Historic Montford 30 Day Min,164624834,Patrick,,28801,35.6026,-82.56138,Entire home/apt,130,29,4,2023-01-31,0.10,1,148,0,
22486185,Tiny Home Nestled Under Large Trees near Downtown Asheville,19595654,Clifton,,28805,35.588,-82.50948,Entire home/apt,107,2,715,2024-06-02,9.42,1,49,97,
22510926,Aunt Betsy's bedroom & bathroom with private entry,165207904,Collin,,28801,35.60149,-82.55787,Private room,,2,12,2019-12-08,0.16,1,7,0,
22511514,AVL Sunshine Daydream House 6 Miles from Downtown,66193031,Darcy,,28806,35.57241,-82.64002,Entire home/apt,144,1,673,2024-06-02,8.79,2,148,90,
22517744,"Serenity Cottage w/HOT TUB & Courtyard, 1 mi<BRPW",59054700,Jodi & Dan,,28806,35.50689,-82.60438,Entire home/apt,109,2,381,2024-05-24,4.86,1,149,46,
22530746,"Cozy Convenience: King Beds, 3 miles to Biltmore",15565480,Nicole,,28803,35.55067,-82.50841,Entire home/apt,125,2,118,2024-06-09,1.51,1,147,36,
22589049,Stunning 1902 Cottage! Walk to downtown Asheville!,10643735,Carol,,28801,35.59938,-82.56057,Entire home/apt,120,28,10,2023-12-16,0.17,2,84,2,
22594761,Newly Renovated Private Lower Lvl Suite in Oakley,37289690,Andrew,,28803,35.56653,-82.52754,Entire home/apt,95,2,227,2024-05-07,2.92,1,139,34,
22740737,W. Asheville Spa and Gameroom,47777952,Mary,,28806,35.57357,-82.60263,Entire home/apt,104,1,201,2024-05-19,2.62,2,172,26,
22773505,GreenBuilt home. Walk to bfast. Dedicated HVAC.,29009882,Brooklyn,,28806,35.58238,-82.59029,Entire home/apt,,2,494,2024-06-09,6.44,1,0,67,
22792399,Private Guest Suite in River Arts District (WECAN),34236761,Marty,,28801,35.58959,-82.56764,Entire home/apt,136,1,187,2024-06-10,2.41,1,160,39,
22921667,Pet Friendly West Avl Tiny Home - 3mi to Downtown,164512814,Sara,,28806,35.59562,-82.59017,Entire home/apt,120,2,389,2024-04-21,5.08,1,154,21,
22924150,Montford Hideaway - Ten minute walk to downtown.,23535333,Fitz,,28801,35.59841,-82.56367,Entire home/apt,115,2,243,2024-06-13,3.14,1,128,18,
22944749,Family Getaway/Minutes to Downtown,43818498,Christine Michele,,28806,35.61269,-82.59666,Entire home/apt,131,2,220,2024-01-15,2.87,2,255,22,
22984192,Private modern apt above River Arts.  Walk to town,170428521,Ian,,28801,35.58285,-82.56083,Entire home/apt,89,2,342,2024-06-16,4.48,1,48,63,
22985524,Fun West Asheville room for a special getaway,170447025,Michelle,,28806,35.57452,-82.62029,Private room,,1,94,2023-09-03,1.23,1,0,5,
23017092,"6BR Mountain Home w/ Game RM, Deck, Fireplace, BBQ",158764029,Brennen & Sheila,,28704,35.45628,-82.53834,Entire home/apt,411,2,96,2024-05-27,1.24,3,354,12,
23025024,"Lovely guesthouse.  Walk to downtown, lots of sun",21313437,Ron + Helen,,28801,35.60604,-82.55664,Entire home/apt,149,2,50,2024-06-15,0.65,2,189,11,
23068704,Solo Traveler's Dream with Private Bath,96818723,Christa,,28806,35.58761,-82.6256,Private room,33,2,146,2024-06-18,2.60,1,64,36,
23076921,North Asheville Urban Forest,89752652,Gary,,28804,35.61357,-82.55624,Private room,82,1,371,2024-06-09,4.88,1,144,66,
23084647,Cozy Little Farmette Minutes to Downtown Asheville,6898358,Andrea,,28805,35.60427,-82.50799,Private room,81,2,98,2024-06-12,1.39,1,167,13,
23150406,The Flint Street House downtown Historic Montford,37152088,Micha,,28801,35.60081,-82.55979,Entire home/apt,132,1,800,2024-06-18,10.33,1,318,115,
23198745,Little House in the Big Woods,92157231,Anne,,28806,35.61011,-82.65407,Entire home/apt,146,2,151,2024-05-20,1.97,1,265,15,
23234938,"Country quiet, close to town.  King Beds, Hot tub!",56436566,Amanda,,28806,35.63146,-82.65189,Entire home/apt,198,2,347,2024-01-03,4.51,1,132,7,
23254729,SoCozy,14043734,Dave,,28801,35.60419,-82.56553,Private room,78,1,155,2024-06-08,2.10,1,63,20,
23285263,Ultimate Asheville Airbnb #location,16309147,Wes,,28805,35.59118,-82.53364,Entire home/apt,95,1,400,2024-06-17,5.83,1,157,57,
23335956,"New Log Cabin, Mountain Views, HotTub, Fire Pit",152085318,Shauna,,28806,35.61297,-82.64043,Entire home/apt,134,1,304,2024-06-01,3.97,2,262,48,
23343151,City Casita Downtown - FREE Parking!!,4507071,Joslyn,,28801,35.5984992,-82.5550576,Entire home/apt,87,1,320,2024-06-09,5.21,1,172,64,
23393644,Convenient king suite---walk to downtown!,54379432,Jesse,,28801,35.60466,-82.55718,Private room,76,2,252,2024-06-16,3.28,1,172,15,
23419322,"3BR/2.5 bath: Townhome 2 mi from Airport, quiet.",174650915,Mark,,28704,35.4545,-82.53557,Entire home/apt,105,4,11,2021-07-09,0.15,1,119,0,
23451262,Clean & Cozy Cottage - 3mi to Biltmore,7075213,Tara,,28803,35.55456,-82.50843,Entire home/apt,75,1,398,2024-06-10,5.23,2,110,72,
23480306,Asheville East Retreat,40137306,Judy And Vahan,,28805,35.61647,-82.47613,Entire home/apt,65,1,522,2024-06-16,6.88,1,295,67,
23516374,Charming Cottage Overlooking Downtown AVL- Hot Tub,10453340,Brett,,28801,35.59499,-82.54562,Entire home/apt,201,2,679,2024-06-14,8.90,2,173,104,
23518897,River House Asheville,175669801,Rebecca,,28805,35.59906,-82.46501,Entire home/apt,332,4,38,2024-02-29,0.54,2,267,1,
23523473,"Tiny House [Fenced in yard, 10mins to Downtown]",117926668,Michele & Dana,,28804,35.63278,-82.58696,Entire home/apt,114,1,630,2024-06-11,8.22,1,126,105,
23525377,CLEAN 5 min I-26 Airport 15 Min BILTMORE ASHEVILLE,165230727,Pamela,,28704,35.45351,-82.52034,Entire home/apt,99,2,150,2024-05-27,1.96,2,59,16,
23558686,Spacious & Cozy Oasis in West Asheville,165107573,Monisha,,28806,35.56886,-82.59088,Entire home/apt,105,1,498,2024-06-16,6.61,1,79,50,
23562622,"Britt & Ruth's Place, an Asheville Monthly Rental",176072701,The,,28803,35.56027,-82.517,Entire home/apt,150,28,15,2023-07-29,0.20,1,263,1,
23563574,Downtown Asheville Sunset View - Great Value! -#13,7625694,John,,28801,35.59219,-82.54992,Private room,63,1,103,2024-06-03,1.35,8,333,14,
23578212,Central Downtown Luxury Contemporary Residence 201,4709573,Mike,,28801,35.59731,-82.55268,Entire home/apt,178,3,111,2024-06-12,1.90,3,298,26,
23579032,Central Downtown Luxury Contemporary Residence 202,4709573,Mike,,28801,35.59731,-82.55268,Entire home/apt,187,3,89,2024-06-17,1.51,3,327,21,
23579231,Central Downtown Luxury Contemporary Residence 301,4709573,Mike,,28801,35.59731,-82.55268,Entire home/apt,506,3,43,2024-06-13,0.79,3,315,14,
23623536,Walking Distance to Downtown Asheville. Clean!,400858996,Brian,,28801,35.59702,-82.56198,Entire home/apt,150,2,219,2024-05-23,2.93,1,163,20,
23644478,The Easy Spot: DT + Parking,176979085,POP Rentals,,28801,35.59848,-82.55506,Entire home/apt,142,1,205,2024-06-18,2.80,9,311,33,
23739741,Urban Farmhouse Apartment Near Biltmore Estate,77589736,Jon & Kelly,,28803,35.56321,-82.5388,Entire home/apt,164,2,381,2024-06-19,5.09,1,55,48,
23740885,"Private Cottage with Yard,  Great Location",60348510,Alicia,,28803,35.57326,-82.54894,Entire home/apt,112,3,105,2024-04-28,1.39,1,45,50,
23745497,West Asheville Hideaway,38944655,Kristie,,28806,35.57709,-82.64775,Entire home/apt,101,2,137,2023-11-19,1.80,2,96,2,
23824223,Pet Friendly - Lower Berne Chalet,8255241,Judy,,28805,35.59566,-82.53747,Entire home/apt,160,1,80,2024-06-17,1.06,3,218,7,
23859316,Lake View House 2.8 Miles to Downtown,34304636,Staci,,28804,35.63175,-82.55853,Entire home/apt,188,1,796,2024-06-20,10.76,1,152,110,
23859984,"Huge W. AVL Apartment, stone’s throw from RAD",28293820,Lucia,,28806,35.58405,-82.57435,Entire home/apt,125,2,154,2024-05-26,2.04,1,169,16,
23874576,Treetop Loft Private Sunny Walkable West Asheville,161775575,Alan,,28806,35.57628,-82.57871,Entire home/apt,117,1,453,2024-06-08,5.98,1,150,86,
23877206,Lodges at beaver lake unit 302,179393643,Shaun,,28804,35.63781,-82.57578,Entire home/apt,72,2,60,2024-05-25,0.80,3,336,1,
23881173,Cozy Cane Creek Cottage,179435427,Michael,,28732,35.46432,-82.47024,Entire home/apt,85,3,85,2021-11-15,1.13,1,101,0,
23913900,"Craftsman Charm, Great Location",179746215,Maureen,,28803,35.57402,-82.53574,Entire home/apt,147,2,347,2024-06-09,4.56,1,4,28,
23919596,Asheville - Blue Ridge Parkway Getaway,179791169,Rodney,,28804,35.62864,-82.59445,Entire home/apt,63,3,245,2024-06-17,3.32,1,89,28,
23921294,New 3 BR Get-Away just off Haywood Rd W Asheville,162161772,Dave & Stephanie,,28806,35.57769,-82.58145,Entire home/apt,209,30,25,2024-03-11,0.43,5,264,1,
23935850,Hot Tub… Relaxing Retreat,179941669,Adam,,28801,35.59089,-82.54633,Entire home/apt,80,28,102,2023-07-31,1.35,1,140,1,
24056179,TheRedHenCottage*HotTub*Asheville*withEVcharger!,181096695,Jessica,,28804,35.62672,-82.57923,Entire home/apt,157,1,179,2024-06-02,2.38,1,305,21,
24080389,The Hermitage - Walk to New Belgium & Downtown,76641431,Stephanie,,28806,35.58686,-82.57331,Entire home/apt,105,1,276,2024-05-27,3.65,2,164,15,
24098735,80 LEX 201 Exquisite Downtown Apt,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,212,1,280,2024-06-02,3.79,6,310,48,
24117606,La Maison du Bonheur: The Peaceful Room,181660259,Angèle,,28803,35.53134,-82.51661,Private room,72,2,54,2024-05-28,0.86,1,260,9,
24196245,"Bohemian Apt, 5 mins to downtown, kitchen!",53922056,Katherine,,28805,35.60375,-82.5325,Entire home/apt,113,28,102,2023-04-29,1.56,1,238,0,
24222452,1920's bungalow 2 miles to downtown Asheville,35012995,Ben,,28801,35.60951,-82.56003,Entire home/apt,144,1,188,2024-06-06,2.66,2,277,48,
24280176,Spacious 2 bedroom apartment near Biltmore Estate,53463254,Caroline,,28732,35.48539,-82.4745,Entire home/apt,102,1,348,2024-06-09,4.99,1,344,45,
24287936,Arden 2 Room Apartment.   No Cleaning Fees!,27689181,David,,28704,35.46393,-82.50925,Private room,90,2,48,2024-05-27,0.69,1,321,3,
24306486,Country Chic House with a Hot Tub Near Downtown Asheville,167429334,Melissa,,28803,35.55266,-82.50554,Entire home/apt,201,2,427,2024-06-07,5.74,1,114,73,
24312963,The Lodges at Beaver lake unit 303,179393643,Shaun,,28804,35.63781,-82.57578,Entire home/apt,71,2,66,2024-05-12,0.88,3,349,3,
24347730,2 FULL BATHS. Downtown. QUIET.,183715171,David,,28801,35.59848,-82.55506,Entire home/apt,412,2,172,2024-06-16,2.30,1,76,14,
24373135,Bailey Ridge,75238397,Becky,,28806,35.51326,-82.59671,Entire home/apt,221,2,33,2024-05-27,0.45,1,213,1,
24387676,Brookstone Lodge Asheville Biltmore Village Area,184069772,Paul,,28803,35.55592,-82.51901,Hotel room,123,1,92,2024-05-19,1.25,4,330,4,
24396068,"Country Cottage:Cozy, Clean, Private & Central LOC",23042006,Kathy,,28805,35.6012,-82.48225,Entire home/apt,118,2,344,2024-06-17,4.61,1,91,32,
24428641,Enchanting Cottage near Downtown Asheville,5305183,Leesa And Todd,,28805,35.6112,-82.5279,Entire home/apt,475,2,154,2024-06-09,2.06,1,87,24,
24445744,PirateshipAVL - majestic enclave in River Arts,49781652,Cory,,28806,35.58433,-82.5702,Entire home/apt,75,2,176,2024-06-06,2.34,1,81,67,
24476866,Imaginarium,9018243,Chad,,28806,35.5671,-82.5976,Entire home/apt,88,2,385,2024-06-02,5.19,1,53,49,
24492331,Historic Asheville Home - Montford (Walk Downtown),76545940,Hilary,,28801,35.60084,-82.56102,Entire home/apt,250,30,1,2020-12-01,0.02,2,328,0,
24493492,Edwin Place,178613839,Liz,,28801,35.61234,-82.54876,Private room,95,1,149,2024-06-16,2.01,1,84,19,
24520534,Downtown Asheville Traveler's Haven-Best Value-#12,7625694,John,,28801,35.59099,-82.5496,Private room,55,2,169,2024-06-01,2.27,8,306,21,
24540122,Private / 2 Baths/ Perfect location / Deck,24703960,Laura,,28806,35.5843,-82.5738,Entire home/apt,94,3,435,2024-06-15,5.86,2,35,38,
24594949,Stylish Studio in the Trees - Montford,12920851,Terry,,28801,35.60709,-82.57467,Entire home/apt,,3,224,2023-05-01,3.00,1,20,0,
24605088,Sunflower Hotel Vibe Minutes Downtown+Biltmore,3028199,Florencia,,28803,35.56048,-82.50524,Private room,71,1,1070,2024-06-16,14.29,5,172,138,
24766296,"Green Acres Groove w/ HOT TUB,  8 Miles to ASHV",65408548,Karl,,28704,35.46924,-82.49973,Entire home/apt,162,1,100,2024-06-09,1.44,5,350,8,
24797144,Sweet Suite in Asheville Y'all!,187473767,Drew And Caroline,,28803,35.49012,-82.52989,Entire home/apt,474,1,431,2024-06-02,5.82,1,250,39,
24817711,The Asheville Frog,26376755,Matt,,28804,35.62153,-82.55752,Entire home/apt,108,1,478,2024-06-18,6.84,1,153,89,
24834700,"Woodland Retreat w/HOT TUB & DECKS, 2 mi<DTWN",187677035,Margaret + Dan,,28805,35.61738,-82.52434,Entire home/apt,329,2,221,2024-05-27,3.00,2,272,20,
24872184,Beaver lake lodges 301,179393643,Shaun,,28804,35.63866,-82.57659,Entire home/apt,97,2,59,2024-05-12,0.80,3,294,5,
24873765,Heaven in Haw Creek,188042457,Chad,,28805,35.59834,-82.50251,Private room,89,1,22,2023-11-11,0.30,2,89,2,
24882481,Pet friendly W AVL Artist's City /Mountain Home,72386853,Brigitte,,28806,35.58966,-82.61718,Entire home/apt,,28,11,2023-12-27,0.16,1,38,1,
24885757,EastWest Asheville with Private Entrance,10965363,Laurie & Kevin,,28806,35.58496,-82.5756,Private room,73,1,165,2024-06-02,2.23,1,155,21,
24894370,Laura's Landing,73387032,Laura,,28801,35.58978,-82.54795,Private room,129,2,301,2024-06-15,4.06,1,267,27,
24895256,#3 Dogwood Room - Oakland Cottage B&B,3736218,Mary,,28801,35.57481,-82.55725,Private room,209,2,9,2023-07-09,0.17,7,313,1,
24916446,Birds Song Paradise in Sweet Neighborhood by Joy,739976,Joy,,28806,35.56944274902344,-82.57366943359375,Entire home/apt,88,1,323,2024-06-02,4.35,1,349,46,
24942698,Hidden Gem Minutes From The Biltmore House,4213932,Jonathan And Krystal,,28803,35.55398,-82.47703,Entire home/apt,162,3,149,2024-06-17,2.01,1,11,26,
24945996,Tour the Blue Ridge Parkway from a Loft in the Countryside,58199532,Laura,,28704,35.45364,-82.56957,Entire home/apt,91,2,295,2024-06-01,3.99,1,259,33,
25013010,Modern Bungalow Just 10 Minutes Walk to Downtown,7150495,Wren,,28801,35.60355,-82.55703,Private room,47,1,451,2024-06-06,6.18,2,141,78,
25068792,Kids play while adults relax!  Kids Treehouse!,27018695,Lindsey,,28804,35.63537,-82.61624,Entire home/apt,314,2,292,2024-06-10,3.95,1,229,31,
25132222,"Luxury home w/ chef's kitchen, screened porch",20537619,Jane,,28805,35.59924,-82.48183,Entire home/apt,381,2,69,2024-05-20,0.97,1,331,5,
25135803,80 LEX 202 Iconic Location,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,212,1,274,2024-06-12,3.71,6,336,53,
25138871,Tent Site #1 @The Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61165,-82.60518,Entire home/apt,,1,95,2024-06-02,1.28,14,83,8,
25212461,Relaxing private suite  Us and Biltmore !,190499734,Kelly,,28803,35.53899,-82.51315,Entire home/apt,86,2,145,2024-06-08,1.99,1,114,13,
25251626,Honey's Place: Asheville • River Arts • Biltmore,5656589,Lisa,,28804,35.62793,-82.59408,Entire home/apt,106,2,411,2024-06-08,5.58,1,326,53,
25281090,Very Special Downtown Asheville Loft,33738418,Eugene,,28801,35.59565,-82.55396,Entire home/apt,249,3,74,2024-05-27,1.15,1,340,12,
25322676,Private Suite with in-house massage,57560438,Leslie,,28806,35.589,-82.58558,Private room,79,1,358,2024-06-03,4.86,1,246,45,
25418819,Tiny Home at the Gardens—Near Center of Asheville,70881213,Megan,,28803,35.55044,-82.5042,Entire home/apt,62,2,404,2024-06-15,5.55,1,134,59,
25422541,West Asheville Private Studio Apartment,191895274,Stuart,,28806,35.58101,-82.60866,Entire home/apt,87,2,128,2024-02-25,1.77,1,149,8,
25471043,Boho-Chic Apartment One Mile from Downtown Asheville,140266471,Kat And Benji,,28801,35.60689,-82.54262,Entire home/apt,98,2,429,2024-06-18,6.01,2,96,63,
25479162,Studio #1 / Modern Design / 8mins to DWTN AVL,176322619,Maxey,,28803,35.56333,-82.51022,Entire home/apt,95,2,225,2024-06-09,3.06,2,357,19,
25518066,Cave Creek Hideaway,12391710,Virginia,,28704,35.47481,-82.56246,Entire home/apt,104,2,362,2024-06-09,4.96,1,59,51,
25519478,80 LEX 203 Eclectic Industrial Apt,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,191,1,205,2024-06-11,2.81,6,347,31,
25519626,80 LEX 204 Industrial Chic Apt,181480147,Andrew,,28801,35.59751,-82.55339,Entire home/apt,201,1,252,2024-06-13,3.45,6,338,50,
25577370,West Asheville Artist Sanctuary,86592503,Elizabeth,,28806,35.56687,-82.59623,Entire home/apt,192,3,133,2024-06-11,1.83,1,203,30,
25679471,Entire Guest Suite w/private entrance,188042457,Chad,,28805,35.59821,-82.50365,Private room,89,1,116,2023-10-29,1.58,2,365,2,
25882810,West Asheville Rustic Studio,99911550,Mary,,28806,35.5842,-82.58704,Entire home/apt,94,2,413,2024-06-06,5.68,1,83,35,
25977047,West Asheville Gem! *Laundry service included!,29374471,Jill,,28806,35.56757,-82.59428,Entire home/apt,152,28,38,2024-05-27,0.63,1,328,4,
26038824,**Asheville's Good Vibes Pet Friendly Suite**,38149372,Arayna,,28806,35.604618072509766,-82.61146545410156,Entire home/apt,130,1,516,2024-06-19,7.08,2,76,94,
26093158,Visit the Biltmore House from Beautiful Wood-Rich Home,195960588,Angelique,,28803,35.57265,-82.53767,Entire home/apt,196,3,171,2024-06-08,2.36,1,144,27,
26098132,Pet friendly basement studio apt in West Asheville,85626163,Lori,,28806,35.57917,-82.62144,Entire home/apt,39,1,535,2024-06-17,7.33,2,9,116,
26103338,Stylish Asheville Home Walking Distance to City,7150495,Wren,,28801,35.60355,-82.55703,Private room,52,1,466,2024-06-05,6.38,2,137,84,
26129371,"Private , Peaceful 1 Bedroom Apt.",94891912,Resheda & Ralph,,28804,35.65198,-82.57256,Entire home/apt,114,2,144,2024-06-15,2.02,1,150,25,
26160335,King Room with Breakfast in Asheville,196608665,Diane,,28801,35.60405,-82.5635,Private room,286,1,14,2023-05-28,0.19,5,312,0,
26163788,"Downtown Asheville in Comfort, Style & Value! -#10",7625694,John,,28801,35.59192,-82.55167,Private room,81,2,117,2024-04-08,1.61,8,335,13,
26189814,The Glendell,513285800,Jessica,,28704,35.46162,-82.57147,Entire home/apt,157,3,1,2023-10-17,0.12,1,300,1,
26190390,Near Downtown Asheville,196826493,Ron  And Debbie,,28804,35.62773,-82.57262,Entire home/apt,99,2,525,2024-06-07,7.20,1,249,64,
26255924,Charming Neighborhood - 10 min to town,30447349,Deanna,,28805,35.62024,-82.47301,Entire home/apt,97,1,183,2024-05-25,2.52,1,135,6,
26260868,"Great! private: very close to airport, AVL, hiking",197405706,Heather,,28732,35.43401,-82.52409,Private room,55,1,228,2024-01-02,3.17,1,64,19,
26276337,"3 Mile Cabin - 3 miles to Downtown, Hot Tub, Views",149112188,Sharon & David,,28806,35.60685,-82.60249,Entire home/apt,154,2,417,2024-06-09,5.73,2,283,69,
26280621,"Convenience, Charm and Comfort",10573695,Lani,,28801,35.60817,-82.56506,Entire home/apt,90,30,4,2021-09-08,0.07,3,178,0,
26281901,"Hip Asheville ""Cabin-Esque"" Getaway - 3 Bdrms",33151095,Tiff,,28804,35.62068,-82.60663,Entire home/apt,183,1,125,2024-06-01,1.72,4,134,1,
26305653,Cozy Comfy Eclectic Home in West Asheville near Downtown,90132535,Arvin,,28806,35.58726,-82.6011,Entire home/apt,184,3,217,2024-05-20,2.99,3,203,26,
26339145,"Asheville ""Cabin-Esque"" Getaway - 4 bdrms",33151095,Tiff,,28804,35.62238,-82.60789,Entire home/apt,229,1,184,2024-05-29,2.63,4,319,21,
26410860,West Asheville loft,38944655,Kristie,,28806,35.57725,-82.64672,Entire home/apt,101,3,63,2022-09-05,0.87,2,79,0,
26454939,Healing & Yoga Home 10min from Dtwn Asheville #2,4636687,Sandra,,28715,35.5544,-82.65101,Private room,50,2,151,2024-06-08,2.10,2,329,16,
26528680,Billiards Bunkhouse- Koi Pond & Outdoor Fireplace,199524912,Michelle,,28806,35.64533,-82.64682,Entire home/apt,145,3,67,2023-10-22,0.95,1,310,4,
26595874,Kmart’s Kastle  In Asheville,21654047,Kris,,28803,35.49013,-82.49194,Entire home/apt,175,1,166,2023-12-31,2.35,1,6,11,
26634224,Tent Site #4 @The Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61154,-82.60518,Entire home/apt,,1,77,2024-03-17,1.06,14,170,11,
